Company,Specific_Origin,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Origin
Parliament,Alto Beni,1251,2014,70.0,U.S.A.,3.0,,Bolivia
Parliament,Oko Caribe,1255,2014,70.0,U.S.A.,3.5,,DominicanRepublic
Pascha,,1137,2013,55.0,Peru,2.5,,Peru
Pascha,Peru,1137,2013,70.0,Peru,2.75,,Peru
Patric,Signature Blend,636,2011,70.0,U.S.A.,3.75,Blend,
Patric,Madagascar,331,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar
Patric,Madagascar,439,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar
Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela
Patric,Madagascar,196,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar
Patric,,1034,2013,67.0,U.S.A.,4.0,,Peru
Paul Young,"Madagascar, w/ shell",1271,2014,73.0,U.K.,2.25,Trinitario,Madagascar
Paul Young,"Madagascar, w/ shell",1271,2014,64.0,U.K.,2.75,Trinitario,Madagascar
Peppalo,Dominican Republic,1454,2015,82.0,U.S.A.,3.0,,DominicanRepublic
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,Forastero,Cameroon
Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,Criollo,Venezuela
Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,Trinitario,Trinidad
Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,Criollo,Peru
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,Forastero,Brazil
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico
Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,"Venezuela,Java"
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,Forastero,Ecuador
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,Trinitario,Madagascar
Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,"Venezuela,Ghana"
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,Criollo,Mexico
Pierre Marcolini,,93,2006,72.0,Belgium,3.0,Criollo,Indonesia
,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,Criollo,Venezuela
Pinellas,Wampusirpi Region,1772,2016,80.0,U.S.A.,2.5,,Honduras
Pitch Dark,Tenor,1506,2015,62.0,U.S.A.,2.5,,Nicaragua
Pitch Dark,Johe,1506,2015,80.0,U.S.A.,2.75,,Nicaragua
Pitch Dark,Chuno,1510,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua
Pitch Dark,Nicalizo,1510,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua
Pitch Dark,Rugoso,1510,2015,80.0,U.S.A.,3.25,,Nicaragua
Pitch Dark,Akesson Estate,1311,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar
Pitch Dark,Namau Village,1315,2014,73.0,U.S.A.,2.5,Trinitario,Fiji
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,U.S.A.,3.25,,Ecuador
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,U.S.A.,3.5,,Ecuador
Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,U.S.A.,2.5,,DominicanRepublic
Pomm (aka Dead Dog),Peru,829,2012,82.0,U.S.A.,2.75,Criollo,Peru
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,U.S.A.,3.75,,DominicanRepublic
Potomac,"Cuyagua, 2013",1387,2014,70.0,U.S.A.,3.75,,Venezuela
Potomac,Upala w/ nibs,647,2011,70.0,U.S.A.,3.5,Matina,CostaRica
Potomac,"Upala, Batch 18",654,2011,70.0,U.S.A.,3.0,Matina,CostaRica
Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,U.S.A.,2.75,,Peru
Potomac,,789,2011,70.0,U.S.A.,3.5,,Brazil
Potomac,"Upala, Batch 12",607,2010,82.0,U.S.A.,3.75,Matina,CostaRica
Pralus,Peru,1446,2015,75.0,France,3.25,,Peru
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,Criollo,Venezuela
Pralus,Chuao,486,2010,75.0,France,3.5,Trinitario,Venezuela
Pralus,Cuyagua,451,2009,75.0,France,2.0,,Venezuela
Pralus,Papouasie,199,2008,75.0,France,3.0,Trinitario,PapuaNewGuinea
Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,Criollo,Madagascar
Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,,DominicanRepublic
Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,,Brazil
Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,Forastero,SaoTome
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,Forastero,Brazil
Pralus,Tanzania,105,2006,75.0,France,3.5,Criollo,Tanzania
Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,"SaoTome,Principe"
Pralus,Trinidad,5,2006,75.0,France,3.5,Trinitario,Trinidad
Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,Criollo,Madagascar
Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,Criollo,Indonesia
Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,Trinitario,Venezuela
Pralus,Jamaique,32,2006,75.0,France,4.0,Trinitario,Jamaica
Pralus,Equateur,40,2006,75.0,France,3.0,Trinitario,Ecuador
Pralus,Vanuatu,40,2006,75.0,France,3.0,Trinitario,Vanuatu
Pralus,Ghana,40,2006,75.0,France,3.25,Forastero,Ghana
Pralus,Colombie,40,2006,75.0,France,3.5,Trinitario,Colombia
Pralus,Fortissima,93,2006,80.0,France,4.0,"Criollo, Trinitario",Ecuador
Pralus,Cuba,99,2006,75.0,France,3.0,Trinitario,Cuba
Pralus,,99,2006,75.0,France,3.0,"Trinitario, Forastero","Venezuela,Ghana"
Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,"Criollo, Forastero","Indonesia,Ghana"
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77.0,U.K.,3.5,,Ecuador
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70.0,U.K.,3.5,Trinitario,Grenada
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74.0,U.K.,3.5,Criollo,Madagascar
Pump Street Bakery,Honduras,1688,2015,80.0,U.K.,2.75,,Honduras
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75.0,U.K.,2.75,Trinitario,Venezuela
Pump Street Bakery,Guantupi River,1223,2014,75.0,U.K.,3.0,Forastero,Ecuador
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72.0,U.K.,3.25,Trinitario,Madagascar
Pump Street Bakery,Guantupi River,1227,2014,85.0,U.K.,2.75,Forastero,Ecuador
Pura Delizia,Venezuela,931,2012,73.0,Italy,2.75,,Venezuela
Q Chocolate,Brazil,1057,2013,75.0,Brazil,3.25,,Brazil
Q Chocolate,Brazil,1057,2013,85.0,Brazil,3.5,,Brazil
Q Chocolate,Brazil,1069,2013,55.0,Brazil,2.75,,Brazil
Q Chocolate,Brazil,1069,2013,80.0,Brazil,3.25,,Brazil
Q Chocolate,Brazil,935,2012,60.0,Brazil,3.0,,Brazil
Q Chocolate,Brazil,935,2012,65.0,Brazil,3.25,,Brazil
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70.0,Mexico,2.75,Criollo,Mexico
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74.0,Mexico,3.0,Trinitario,Mexico
Raaka,Amazon Basin Blend,1788,2016,70.0,U.S.A.,3.0,,Peru
Raaka,Virunga,1708,2015,75.0,U.S.A.,2.75,Forastero,Congo
Raaka,Madagascar,959,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar
Raaka,La Red,785,2011,85.0,U.S.A.,3.5,,DominicanRepublic
Rain Republic,Suchitepequez E.,470,2010,70.0,Guatemala,2.75,,Guatemala
Rancho San Jacinto,Ecuador,565,2010,75.0,Eucador,3.0,Forastero,Ecuador
Ranger,"San Martin, Batch 2",1558,2015,70.0,U.S.A.,2.5,,Peru
Ranger,"Chulucanas, Batch 1",1562,2015,80.0,U.S.A.,3.25,,Peru
Ranger,"Tumbes, Batch 2",1562,2015,73.0,U.S.A.,3.5,Criollo,Peru
Raoul Boulanger,Piura,1872,2016,75.0,France,3.25,Criollo,Peru
,Raw,867,2012,70.0,Poland,2.5,Criollo,
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75.0,Ecuador,3.25,,Ecuador
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75.0,Ecuador,2.5,Forastero,Ecuador
Republica del Cacao (aka Confecta),Manabi,147,2007,75.0,Ecuador,3.0,Forastero,Ecuador
Republica del Cacao (aka Confecta),El Oro,147,2007,67.0,Ecuador,3.5,Forastero,Ecuador
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75.0,U.S.A.,3.75,,Ecuador
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85.0,U.S.A.,3.5,,Ecuador
Ritual,"Mid Mountain, 2014",1466,2015,70.0,U.S.A.,3.5,Blend,
Ritual,"Toledo District, Maya",1089,2013,75.0,U.S.A.,3.75,Trinitario,Belize
Ritual,"Maranon, Cajamarca",1181,2013,75.0,U.S.A.,3.0,Forastero,Peru
Ritual,Sambirano,891,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75.0,U.S.A.,3.25,Nacional,Ecuador
Ritual,Costa Rica,745,2011,75.0,U.S.A.,3.5,,CostaRica
Roasting Masters,"La Dorado, light roast",1844,2016,70.0,South Korea,3.25,,CostaRica
Roasting Masters,,1844,2016,70.0,South Korea,3.25,,CostaRica
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75.0,Madagascar,3.25,Trinitario,Madagascar
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68.0,Madagascar,3.25,Trinitario,Madagascar
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75.0,U.S.A.,3.75,,Honduras
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70.0,U.S.A.,3.75,,Venezuela
Rogue,"Tranquilidad, Batch 1",1566,2015,75.0,U.S.A.,3.25,,Bolivia
Rogue,Porcelana,1209,2014,80.0,U.S.A.,3.75,Criollo,Venezuela
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70.0,U.S.A.,3.5,Trinitario,Madagascar
Rogue,"Hispaniola, 2013",1081,2013,70.0,U.S.A.,3.5,,DominicanRepublic
Rogue,"Silvestre, Batch 7, 2013",1081,2013,75.0,U.S.A.,4.0,,Bolivia
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75.0,U.S.A.,3.75,Trinitario,Jamaica
Rogue,"Camino Verde P., Balao, Guayas",979,2012,75.0,U.S.A.,3.75,Nacional,Ecuador
Rogue,"Silvestre, Batch 1, 2011",793,2011,75.0,U.S.A.,3.0,Criollo,Bolivia
Rogue,Piura,565,2010,75.0,U.S.A.,3.75,,Peru
Rogue,Rio Caribe,327,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela
Rogue,"Hispaniola, 2008",213,2008,70.0,U.S.A.,2.75,,DominicanRepublic
Rogue,Jamaica,213,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica
Rogue,"Sambirano, 2008",213,2008,70.0,U.S.A.,2.75,Trinitario,Madagascar
Rogue,Trinidad,213,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad
Rozsavolgyi,Sur del Lago,809,2012,84.0,Hungary,2.5,,Venezuela
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76.0,Hungary,2.25,Trinitario,Venezuela
,"Sambirano, Akesson Estate",871,2012,72.0,Hungary,2.5,Trinitario,Madagascar
Rozsavolgyi,Carenero Superior,713,2011,73.0,Hungary,3.5,Criollo,Venezuela
Rozsavolgyi,Porcelana,717,2011,71.0,Hungary,2.5,,Venezuela
Rozsavolgyi,"Aragua, Trincheras",717,2011,70.0,Hungary,3.5,,Venezuela
Rozsavolgyi,Principe,765,2011,77.0,Hungary,2.75,Forastero,Principe
S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,Trinitario,Madagascar
S.A.I.D.,100 percent,615,2010,100.0,Italy,1.5,,
S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,,DominicanRepublic
S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5,,Carribean
S.A.I.D.,Latino,615,2010,72.0,Italy,3.5,,
Sacred,Midnight,813,2012,83.0,U.S.A.,2.75,,CentralandS.America
Sacred,Twilight,813,2012,69.0,U.S.A.,3.25,,CentralandS.America
Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,Forastero,Brazil
,Esmeraldas,288,2008,70.0,Argentina,3.5,Forastero,Ecuador
Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,Trinitario,Venezuela
Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,Forastero,Ecuador
Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,Forastero,Colombia
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,Forastero,Colombia
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,Forastero,Colombia
,Colombian,32,2006,65.0,Colombia,3.0,Forastero,Colombia
Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,Forastero,Colombia
Santome,Sao Tome,761,2011,70.0,France,2.75,Forastero,SaoTome
Scharffen Berger,San Juan de Cheni,959,2012,78.0,U.S.A.,4.0,,Peru
Scharffen Berger,Markham Valley,781,2011,68.0,U.S.A.,3.75,,PapuaNewGuinea
Scharffen Berger,Camahogne,464,2010,68.0,U.S.A.,3.5,Trinitario,Grenada
Scharffen Berger,Amina,464,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar
Scharffen Berger,Tome Acu,336,2009,68.0,U.S.A.,3.75,,Brazil
Scharffen Berger,Asante,336,2009,65.0,U.S.A.,4.0,Forastero,Ghana
Scharffen Berger,Ben Tre,445,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam
Scharffen Berger,Finisterra,227,2008,72.0,U.S.A.,3.0,Blend,"Venezuela,Trinidad,Madagascar"
Scharffen Berger,Las Islas,117,2007,72.0,U.S.A.,3.0,Blend,Carribean
Scharffen Berger,Nibby,135,2007,62.0,U.S.A.,3.0,,
Scharffen Berger,Cuyagua,135,2007,75.0,U.S.A.,3.75,,Venezuela
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,U.S.A.,3.0,Blend,Carribean
Scharffen Berger,Bittersweet,15,2006,70.0,U.S.A.,3.5,Blend,
Scharffen Berger,Kumasi Sambirano,40,2006,68.0,U.S.A.,2.0,Blend,"Ghana,Madagascar"
Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica
Scharffen Berger,Semisweet,56,2006,62.0,U.S.A.,3.0,Blend,
Seaforth,Dominican Republic,1658,2015,70.0,U.K.,2.75,,DominicanRepublic
Seaforth,Grenada,1658,2015,70.0,U.K.,2.75,,Grenada
,Jamaica,1450,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica
Shark Mountain,Papua New Guinea,1450,2015,73.0,U.S.A.,3.5,Forastero,PapuaNewGuinea
Shark Mountain,Cuyagua,1466,2015,77.0,U.S.A.,2.75,Criollo,Venezuela
Shark Mountain,ROIG,1466,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",DominicanRepublic
Shark Mountain,Ecuador,1335,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador
,"Belize, 2013",1335,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize
Shark's,Hilo,713,2011,73.0,U.S.A.,2.0,,Hawaii
Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,U.S.A.,2.5,,Hawaii
Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,,Peru
Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru
Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,,CostaRica
Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,,CostaRica
Sibu Sura,Peru,911,2012,70.0,U.S.A.,2.5,,Peru
Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize
Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,SaoTome
Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia
Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,,Bolivia
,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,,Tanzania
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,,Ecuador
Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,,Ecuador
Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,,Guatemala
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,,Guatemala
Sirene,Pisa,1650,2015,73.0,Canada,3.25,,Haiti
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,,Ecuador
Sjolinds,Ghana,1454,2015,70.0,U.S.A.,2.75,Forastero,Ghana
Sjolinds,Nicaragua,1462,2015,72.0,U.S.A.,3.0,,Nicaragua
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,,DominicanRepublic
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,,Belize
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam
"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,,Australia
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,,Guatemala
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,,Tanzania
"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad
"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,,Ecuador
"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,,Bolivia
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,,PapuaNewGuinea
,,1666,2015,67.0,Australia,3.0,Forastero,Peru
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela
Snake & Butterfly,Ghana,693,2011,67.0,U.S.A.,1.5,Forastero,Ghana
Snake & Butterfly,Ecuador,502,2010,68.0,U.S.A.,3.25,,Ecuador
Sol Cacao,Madagascar,1518,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar
,"Maranon, Fortunato No. 4",1840,2016,68.0,U.K.,2.75,Forastero,Peru
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,U.K.,2.75,,DominicanRepublic
Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,,SolomonIslands
Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,,SolomonIslands
Solstice,Bundibugyo,1335,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda
Solstice,Sambirano,1157,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar
Solstice,Amazonas,1157,2013,70.0,U.S.A.,3.0,,Venezuela
Solstice,Bolivia,1161,2013,70.0,U.S.A.,3.25,,Bolivia
Solstice,San Martin,1161,2013,70.0,U.S.A.,3.25,,Peru
,Wasatch,1161,2013,70.0,U.S.A.,3.5,Blend,
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,,DominicanRepublic
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero,Brazil
,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,,"Venezuela,Ecuador,Peru,Nicaragua"
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,,Ecuador
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela
Soma,Porcelana,1594,2015,75.0,Canada,4.0,,Venezuela
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,,Nicaragua
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero,Peru
Soma,,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero,Ecuador
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero,Vanuatu
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,"Madagascar,Ecuador"
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,DominicanRepublic
Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia
Soma,,1073,2013,70.0,Canada,2.75,Criollo,Peru
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,,
Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,,"Guatemala,DominicanRepublic,Peru,Madagascar,PapuaNewGuinea"
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela
Soma,Equator,1081,2013,67.0,Canada,4.0,,"Peru,DominicanRepublic"
Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica
Soma,Noula Coop,817,2012,70.0,Canada,3.25,,Haiti
Soma,O'ahu,833,2012,70.0,Canada,3.75,,Hawaii
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,"DominicanRepublic,Madagascar"
,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,"Grenada,PapuaNewGuinea,Hawaii,Haiti,Madagascar"
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,"Madagascar,Java,PapuaNewGuinea"
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,PapuaNewGuinea
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia
Soma,Peruvian,676,2011,64.0,Canada,4.0,,Peru
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70.0,Canada,4.0,,"Venezuela,Bolivia,DominicanRepublic"
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,DominicanRepublic
Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,"Trinitario, Nacional","DominicanRepublic,Ecuador,Peru"
Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,DominicanRepublic
Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana
Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,DominicanRepublic
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,PapuaNewGuinea
Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar
Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela
Somerville,Nicaragua,1367,2014,70.0,U.S.A.,3.25,,Nicaragua
Somerville,"Hawaiian, Big Island",1395,2014,70.0,U.S.A.,3.5,,Hawaii
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,,DominicanRepublic
Soul,Madagascar,1936,2017,70.0,Canada,3.5,,Madagascar
Soul,Venezuela,1936,2017,75.0,Canada,3.5,,Venezuela
Soul,Ecuador,1936,2017,75.0,Canada,3.25,,Ecuador
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,,PapuaNewGuinea
Spagnvola,AgroCriso Plantation,793,2012,70.0,U.S.A.,3.0,,DominicanRepublic
Spagnvola,AgroCriso Plantation,793,2012,80.0,U.S.A.,3.0,,DominicanRepublic
Spagnvola,AgroCriso Plantation,793,2012,75.0,U.S.A.,3.25,,DominicanRepublic
Spencer,Dominican Republic,1932,2017,70.0,U.S.A.,3.75,,DominicanRepublic
Spencer,,1932,2017,70.0,U.S.A.,3.5,,Ecuador
Spencer,Peru,1932,2017,70.0,U.S.A.,2.75,,Peru
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,,DominicanRepublic
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,,Ecuador
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,,Madagascar
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia
SRSLY,Dominican Republic,1113,2013,70.0,U.S.A.,3.0,,DominicanRepublic
SRSLY,Dominican Republic,1121,2013,84.0,U.S.A.,2.25,,DominicanRepublic
Starchild,"Bolivar, Arriba",1634,2015,70.0,U.S.A.,3.0,Forastero,Ecuador
Starchild,Hispaniola,1692,2015,70.0,U.S.A.,3.0,,DominicanRepublic
Starchild,Cacao Verapaz,1692,2015,70.0,U.S.A.,3.0,,Guatemala
Starchild,Rio Tuma,1692,2015,70.0,U.S.A.,3.0,Trinitario,Nicaragua
